,incident_id,cc_code,timestamp,description,latitude,longitude,district,freeway_nmbr,freeway_direction,state_postmile,abs_postmile,duration,up_id,up_lanes,up_distance,up_latitude,up_longitude,down_id,down_lanes,down_distance,down_latitude,down_longitude,active_onramp,active_offramp
430,16885419,SAHB,2016-12-16 06:25:00,1183-Trfc Collision-Unkn Inj,38.623971,-121.417755,3.0,51,S,5.818,5.8,35.0,314598,3,0.08200000000000074,38.624625,-121.416118,313204,4,-1.0780000000000003,38.611244,-121.426816,True,False
431,16886144,SAHB,2016-12-16 11:15:00,1182-Trfc Collision-No Inj,38.560944,-121.463387,3.0,50,W,R0.566,6.2,65.0,312103,4,0.028999999999999918,38.561005,-121.462852,318528,4,-0.6500000000000004,38.559117,-121.475053,True,True
432,16886186,SAHB,2016-12-16 11:15:00,1183-Trfc Collision-Unkn Inj,38.560444,-121.465582,3.0,50,W,R0.466,6.1,65.0,312103,4,0.12900000000000045,38.561005,-121.462852,318528,4,-0.5499999999999998,38.559117,-121.475053,True,True
433,16886749,SAHB,2016-12-16 15:15:00,1183-Trfc Collision-Unkn Inj,38.72488900000001,-121.290381,3.0,80,W,0.287,101.8,25.0,313512,3,0.10000000000000853,38.726237,-121.288936,313493,4,-0.09999999999999433,38.72404,-121.291349,True,False
434,16893168,SAHB,2016-12-19 16:45:00,1183-Trfc Collision-Unkn Inj,38.639831,-121.196816,3.0,50,E,17.03,22.7,20.0,318551,2,-0.12900000000000136,38.639556,-121.198795,313606,2,1.2699999999999996,38.642575,-121.173719,False,False
435,16893288,SAHB,2016-12-19 17:45:00,1182-Trfc Collision-No Inj,38.558832,-121.471005,3.0,50,E,R0.166,5.8,35.0,312098,4,-0.25,38.558884,-121.475138,313728,5,0.5449999999999999,38.560792,-121.460789,True,False
436,16893289,SAHB,2016-12-19 17:45:00,1182-Trfc Collision-No Inj,38.558832,-121.471005,3.0,50,E,R0.166,5.8,30.0,312098,4,-0.25,38.558884,-121.475138,313728,5,0.5449999999999999,38.560792,-121.460789,True,False
437,16894839,SAHB,2016-12-20 14:15:00,1182-Trfc Collision-No Inj,38.582075,-121.462976,3.0,51,S,1.7,1.7,45.0,312856,3,0.30000000000000004,38.584661,-121.458691,312854,3,-0.51,38.575167,-121.466517,False,False
438,16894852,SAHB,2016-12-20 14:15:00,1182-Trfc Collision-No Inj,38.582075,-121.462976,3.0,51,S,1.7,1.7,45.0,312856,3,0.30000000000000004,38.584661,-121.458691,312854,3,-0.51,38.575167,-121.466517,False,False
439,16895127,SAHB,2016-12-20 16:15:00,1183-Trfc Collision-Unkn Inj,38.461014,-121.412674,3.0,99,S,16.555,291.0,50.0,314617,3,0.4750000000000227,38.467194,-121.415788,314681,2,-0.2340000000000373,38.457656,-121.411003,False,True
440,16896123,SAHB,2016-12-21 07:30:00,1179-Trfc Collision-1141 Enrt,38.563686,-121.34143,3.0,50,W,R7.466,13.1,30.0,313003,4,0.034000000000000696,38.564145,-121.340221,313846,4,-0.4019999999999993,38.562181,-121.347761,False,False
441,16896148,SAHB,2016-12-21 07:30:00,1182-Trfc Collision-No Inj,38.558647,-121.379304,3.0,50,E,R5.366,11.0,70.0,319644,5,-0.13599999999999926,38.558445,-121.381268,319631,4,0.11400000000000075,38.55894,-121.376691,True,False
442,16897268,SAHB,2016-12-21 16:40:00,1183-Trfc Collision-Unkn Inj,38.604303,-121.276226,3.0,50,E,R12.066,17.7,30.0,313646,4,-0.2779999999999987,38.60028300000001,-121.277138,314042,3,0.37000000000000105,38.60825,-121.271899,False,False
443,16897270,SAHB,2016-12-21 16:40:00,1183-Trfc Collision-Unkn Inj,38.604303,-121.276226,3.0,50,E,R12.066,17.7,25.0,313646,4,-0.2779999999999987,38.60028300000001,-121.277138,314042,3,0.37000000000000105,38.60825,-121.271899,False,False
444,16897387,SAHB,2016-12-21 17:20:00,1183-Trfc Collision-Unkn Inj,38.941981,-121.049866,3.0,80,E,R20.787,122.3,15.0,316214,3,-1.3199999999999932,38.923626,-121.057257,316230,3,0.7800000000000011,38.950579,-121.040946,False,False
445,16900362,SAHB,2016-12-22 19:10:00,1179-Trfc Collision-1141 Enrt,38.661,-121.359795,3.0,80,E,12.487,96.0,30.0,316328,5,-0.07799999999998875,38.660308,-121.36059,316314,5,0.10799999999998988,38.662337,-121.358345,True,False
446,16902111,SAHB,2016-12-23 14:20:00,1183-Trfc Collision-Unkn Inj,38.606761,-121.431771,3.0,51,S,4.3,4.3,75.0,313197,4,0.28200000000000003,38.609724,-121.428528,318540,4,-0.1039999999999992,38.605475,-121.433198,False,False
447,16907027,SAHB,2016-12-26 13:05:00,1179-Trfc Collision-1141 Enrt,38.75805,-121.26145,3.0,80,E,3.087,104.6,65.0,318801,4,-0.12600000000000475,38.756912,-121.262242,318844,4,0.07000000000000739,38.759443,-121.260582,False,False
448,16908065,SAHB,2016-12-27 05:50:00,1179-Trfc Collision-1141 Enrt,38.249222,-121.290476,3.0,99,S,0.355,274.8,50.0,319100,2,0.3499999999999659,38.25320900000001,-121.292972,317640,2,-0.13400000000001455,38.246918,-121.288935,False,False
449,16908856,SAHB,2016-12-27 14:15:00,1179-Trfc Collision-1141 Enrt,38.651912,-121.37019,3.0,80,W,R11.462,95.1,50.0,313368,6,0.20000000000000284,38.65368,-121.368403,314165,2,-0.894999999999996,38.645422,-121.3844,False,False
450,16911088,SAHB,2016-12-28 18:05:00,1183-Trfc Collision-Unkn Inj,38.596708,-121.549171,3.0,80,W,R11.6,83.8,75.0,319142,3,0.4770000000000039,38.603117,-121.544779,317885,3,-0.6129999999999853,38.589094,-121.55429,False,False
451,16914823,SAHB,2016-12-30 18:45:00,1179-Trfc Collision-1141 Enrt,38.573264,-121.583082,3.0,80,E,8.9,81.1,75.0,316803,3,-1.965999999999994,38.567081,-121.617723,317028,3,0.03300000000000125,38.573494,-121.581706,False,False
